"","Participant","Day","Block","Pnum","Problem","Base","Height","Answer","Practice","Trained","Seen","Time","Correct","ComputeTimeout","InputTimeout","ComputeDuration","InputDuration","FeedbackDuration","BlankDuration","BackspaceCount","Input","Interference4","InterDist4","Interference8","InterDist8","TotalSolved","Phase","Likelihood1","Likelihood2","Likelihood3","CountPhase","AllExpose","ExactSpacing","D1RT","LIK1","LIK2","LIK3","CNTPHS","PHS","allPHS","allCNTPHS","Experiment_Instance","Day_Trial","Milli_sec","Cumulative_Time","Time_Stamp_v2","ID","Instances","TrialTimeSec","TrialTimeMin_diff","TrialTimeSec_sumDiff","TrialTimeSec_sumDiffneg75","T","N","c","s","InvLogTime_diff","CumAveInvLogTime_diff","CumAveInvLogTime_diff_lag1"
"661",2,2,7,11,"8$6=33",8,6,33,0,16,37,4788,1,0,0,1197,833,2007,750,0,33,0,0,0,0,661,3,0,0,1,13,0,0,0,0,0,0,0,0,3,17,661,251,4788,263155916,263155.916,"8$6=33",38,262876.705,80.9890000000014,6549425.582,0.138718817725693,4496.80074290052,37,0.1,0.1,0.22586997346274,0.208561154403602,0.208093348483085
"662",2,2,7,12,"10$3=27",10,3,27,0,1,12,6735,1,0,0,1138,2844,2001,750,1,27,0,0,0,0,662,3,1.25e-14,0.000182216,0.999817784,10,0,0,0,0,0,0,0,0,0,0,662,252,6735,263162651,263162.651,"10$3=27",13,1382.66100000002,62.2619999999879,8291.87200000006,0.142203974007829,413.346826369034,12,0.1,0.1,0.239573528412521,0.195780223800619,0.192130781749627
"663",2,2,7,13,"11$6=51",11,6,51,0,8,37,4648,1,0,0,863,1031,2003,750,0,51,0,0,0,0,663,3,0,0,1,13,0,0,0,0,0,0,0,0,3,23,663,253,4648,263167299,263167.299,"11$6=51",38,261659.113,125.010999999999,6537625.145,0.121763419884154,5131.70943170687,37,0.1,0.1,0.206189264027875,0.23617812837674,0.236988638224007
"664",2,2,7,14,"9$6=39",9,6,39,0,32,24,4862,1,0,0,947,1154,2003,752,0,39,0,0,0,0,664,3,3.99e-18,2.6e-06,0.999997399,9,0,0,0,0,0,0,0,0,3,8,664,254,4862,263172161,263172.161,"9$6=39",25,262874.621,86.5080000000307,3149381.093,0.131831343999704,2506.72755088494,24,0.1,0.1,0.222658849520579,0.190206599436125,0.188854422349273
"665",2,2,7,15,"10$5=40",10,5,40,0,32,24,4614,1,0,0,666,1194,2002,750,0,40,0,0,0,0,665,3,0,0,1,13,0,0,0,0,0,0,0,0,3,9,665,255,4614,263176775,263176.775,"10$5=40",25,262975.015,120.020000000019,3150459.005,0.119424808348563,2775.51233352017,24,0.1,0.1,0.207897861014363,0.187959618559538,0.187128858457254
"666",2,2,7,16,"8$3=21",8,3,21,0,32,24,4607,1,0,0,597,1254,2004,750,0,21,0,0,0,0,666,3,0,7.49e-07,0.999999251,9,0,0,0,0,0,0,0,0,3,4,666,256,4607,263181382,263181.382,"8$3=21",25,262803.245,90.8489999999874,3148913.402,0.132204485773084,2498.55676623809,24,0.1,0.1,0.220328340070254,0.188790742976027,0.187476676430434
"667",2,2,7,17,"9$5=35",9,5,35,0,16,37,4939,1,0,0,1087,1095,2001,752,0,35,0,0,0,0,667,3,0,0,1,13,0,0,0,0,0,0,0,0,3,23,667,257,4939,263186321,263186.321,"9$5=35",38,262996.951,134.03899999999,6552044.829,0.116956078351721,5348.99974864586,37,0.1,0.1,0.20332610235613,0.208577292244261,0.208719216295291
"668",2,2,7,18,"10$6=45",10,6,45,0,4,37,5304,1,0,0,1705,841,2002,753,0,45,0,0,0,0,668,3,6.99e-08,0.872721957,0.127277973,5,0,0,0,0,0,0,0,0,3,23,668,258,5304,263191625,263191.625,"10$6=45",38,262218.585,121.449000000051,6557829.728,0.1190181212444,5258.48496163477,37,0.1,0.1,0.207398755504144,0.269782818755259,0.271468874518802
"669",2,2,7,19,"6$5=20",6,5,20,0,4,37,4661,1,0,0,719,1184,2002,753,0,20,0,0,0,0,669,3,0,0,1,13,0,0,0,0,0,0,0,0,3,23,669,259,4661,263196286,263196.286,"6$5=20",38,261697.425,148.445999999996,6544774.394,0.114358300666359,5472.12653961532,37,0.1,0.1,0.199268000774096,0.269763352405964,0.271668632179798
"670",2,2,7,20,"8$4=26",8,4,26,0,4,37,6124,1,0,0,2417,949,2003,752,0,26,0,0,0,0,670,3,0,0,1,13,0,0,0,0,0,0,0,0,3,23,670,260,6124,263202410,263202.41,"8$4=26",38,261178.345,174.380999999994,6532121.049,0.113087455025862,5528.55012991846,37,0.1,0.1,0.193172865665944,0.272632591349422,0.27478015150303
"671",2,2,7,21,"5$4=14",5,4,14,0,1,13,4564,1,0,0,933,874,2000,754,0,14,0,0,0,0,671,3,7.38e-16,7.07e-05,0.999929274,12,0,0,0,0,0,0,0,0,0,0,671,261,4564,263206974,263206.974,"5$4=14",14,1338.34,88.5819999999949,8934.21799999979,0.141861607461703,449.909359566276,13,0.1,0.1,0.221525456999402,0.201817141698339,0.200301117444411
"672",2,2,7,22,"7$5=25",7,5,25,0,8,38,4372,1,0,0,735,880,2000,754,0,25,0,0,0,0,672,3,0,0,1,14,0,0,0,0,0,0,0,0,3,16,672,262,4372,263211346,263211.346,"7$5=25",39,263041.019,102.079000000027,6566386.058,0.152212229092415,4132.36325571491,38,0.1,0.1,0.21496002077191,0.230357021033791,0.230762205251209
"673",2,2,7,23,"7$6=27",7,6,27,0,1,13,5035,1,0,0,939,1342,2001,752,0,27,0,0,0,0,673,3,3.07e-10,0.028903391,0.971096609,7,0,0,0,0,0,0,0,0,0,0,673,263,5035,263216381,263216.381,"7$6=27",14,1381.44699999999,92.939000000013,8899.08899999989,0.143078268486087,445.156227765392,13,0.1,0.1,0.219261133603161,0.200715614446247,0.199289036049561
"674",2,2,7,24,"10$4=34",10,4,34,0,8,38,4760,1,0,0,969,1030,2004,752,0,34,0,0,0,0,674,3,4.5e-08,0.998081523,0.001918432,9,0,0,0,0,0,0,0,0,3,12,674,264,4760,263221141,263221.141,"10$4=34",39,263069.367,107.28899999999,6567264.346,0.136619708842393,4611.54987500996,38,0.1,0.1,0.212741217813959,0.230792469490339,0.231267502429191
"675",2,2,7,25,"7$3=18",7,3,18,0,4,38,6140,1,0,0,1745,1638,2003,751,0,18,0,0,0,0,675,3,0,0,1,14,0,0,0,0,0,0,0,0,3,22,675,265,6140,263227281,263227.281,"7$3=18",39,263086.688,84.9650000000256,6575353.549,0.145392198855564,4330.3867167588,38,0.1,0.1,0.223527061337852,0.248467967959136,0.249124307607064
"676",2,2,7,26,"3$3=6",3,3,6,0,16,38,4223,1,0,0,693,772,2002,754,0,6,0,0,0,0,676,3,0,0,1,14,0,0,0,0,0,0,0,0,3,23,676,266,4223,263231504,263231.504,"3$3=6",39,263024.257,103.739999999991,6553289.374,0.146616402232896,4291.37026931479,38,0.1,0.1,0.214235834590954,0.210143127725092,0.210035424912833
"677",2,2,7,27,"7$4=22",7,4,22,0,32,25,5453,1,0,0,1124,1571,2001,754,0,22,0,0,0,0,677,3,0,3e-07,0.9999997,5,0,0,0,0,0,0,0,0,3,4,677,267,5453,263236957,263236.957,"7$4=22",26,263001.537,104.462,3151707.337,0.13006840266891,2587.82442585686,25,0.1,0.1,0.213926060560304,0.190025040823936,0.189069000034481
"678",2,2,7,28,"11$4=38",11,4,38,0,16,38,5102,1,0,0,1019,1329,2000,751,0,38,0,0,0,0,678,3,4.73e-17,5.28e-05,0.999947172,10,0,0,0,0,0,0,0,0,3,16,678,268,5102,263242059,263242.059,"11$4=38",39,263081.415,104.142999999982,6554821.664,0.129382280200012,4876.30315575383,38,0.1,0.1,0.214062558875733,0.208117018247569,0.207960556652091
"679",2,2,7,29,"6$3=15",6,3,15,0,8,38,4422,1,0,0,857,810,2003,750,0,15,0,0,0,0,679,3,0,0,1,14,0,0,0,0,0,0,0,0,3,23,679,269,4422,263246481,263246.481,"6$3=15",39,261725.707,95.3530000000028,6540325.202,0.140350331561687,4487.96191288115,38,0.1,0.1,0.21806947291929,0.236293589673559,0.236773171693408
"680",2,2,7,30,"10$3=27",10,3,27,0,1,13,5718,1,0,0,2076,882,2004,750,0,27,0,0,0,0,680,3,1.22e-15,0.000111277,0.999888723,11,0,0,0,0,0,0,0,0,0,0,680,270,5718,263252199,263252.199,"10$3=27",14,1472.20900000003,89.5480000000098,9455.99600000019,0.140656444759975,459.000911726182,13,0.1,0.1,0.221010164948523,0.19758236245404,0.195780223800619
"681",2,2,7,31,"11$5=45",11,5,45,0,1,13,4358,1,0,0,728,873,2001,753,0,45,0,0,0,0,681,2,9.13e-08,0.999977702,2.22e-05,13,0,0,0,0,0,0,0,0,0,0,681,271,4358,263256557,263256.557,"11$5=45",14,1485.54899999997,109.687999999966,9800.82899999965,0.124870851727515,525.994917931341,13,0.1,0.1,0.211769297955275,0.199408205996577,0.198457352768985
"682",2,2,7,32,"8$6=33",8,6,33,0,16,38,5507,1,0,0,1703,1048,2002,751,0,33,0,0,0,0,682,3,0,0,1,14,0,0,0,0,0,0,0,0,3,17,682,272,5507,263262064,263262.064,"8$6=33",39,262982.853,106.147999999986,6553459.206,0.135468767632754,4651.71923661695,38,0.1,0.1,0.213214144606387,0.208680461844699,0.208561154403602
"683",2,2,7,33,"8$3=21",8,3,21,0,32,25,5997,1,0,0,2049,1193,2003,750,0,21,0,0,0,0,683,3,0,3e-07,0.9999997,10,0,0,0,0,0,0,0,0,3,4,683,273,5997,263268061,263268.061,"8$3=21",26,262889.924,86.6790000000037,3151080.377,0.140922955885034,2383.65013087802,25,0.1,0.1,0.222563967853844,0.190089713163636,0.188790742976027
"684",2,2,7,34,"9$6=39",9,6,39,0,32,25,4973,1,0,0,1013,1202,2000,752,0,39,0,0,0,0,684,3,2.13e-19,1.03e-06,0.999998975,10,0,0,0,0,0,0,0,0,3,8,684,274,4973,263273034,263273.034,"9$6=39",26,262975.494,100.872999999963,3151902.918,0.133602564279563,2518.86797714946,25,0.1,0.1,0.215496194551068,0.191179276171315,0.190206599436125
"685",2,2,7,35,"10$5=40",10,5,40,0,32,25,4549,1,0,0,803,988,2001,754,0,40,0,0,0,0,685,3,0,0,1,14,0,0,0,0,0,0,0,0,3,9,685,275,4549,263277583,263277.583,"10$5=40",26,263075.823,100.807999999961,3152979.205,0.128274783835078,2629.70408741067,25,0.1,0.1,0.215525346285212,0.189019838856679,0.187959618559538
"686",2,2,7,36,"11$6=51",11,6,51,0,8,38,4430,1,0,0,774,900,2000,754,0,51,0,0,0,0,686,3,0,0,1,14,0,0,0,0,0,0,0,0,3,23,686,276,4430,263282013,263282.013,"11$6=51",39,261773.827,114.713999999978,6541984.277,0.125644005604017,5023.8878784496,38,0.1,0.1,0.209825637635034,0.235502423485927,0.23617812837674
"687",2,2,7,37,"8$4=26",8,4,26,0,4,38,5025,1,0,0,1078,1193,2001,751,0,26,0,0,0,0,687,3,0,0,1,14,0,0,0,0,0,0,0,0,3,23,687,277,5025,263287038,263287.038,"8$4=26",39,261262.973,84.6280000000261,6535336.913,0.133395335104927,4726.23990648264,38,0.1,0.1,0.223719628939736,0.271378412826097,0.272632591349422
"688",2,2,7,38,"9$5=35",9,5,35,0,16,38,4515,1,0,0,890,873,2000,750,0,35,0,0,0,0,688,3,0,0,1,14,0,0,0,0,0,0,0,0,3,23,688,278,4515,263291553,263291.553,"9$5=35",39,263102.183,105.232000000018,6556043.645,0.126253372847354,5002.38915411387,38,0.1,0.1,0.213598958496098,0.208706052917385,0.208577292244261
"689",2,2,7,39,"6$5=20",6,5,20,0,4,38,4821,1,0,0,1349,718,2002,750,0,20,0,0,0,0,689,3,0,0,1,14,0,0,0,0,0,0,0,0,3,23,689,279,4821,263296374,263296.374,"6$5=20",39,261797.513,100.087999999989,6548577.738,0.126880555545151,4977.47614697991,38,0.1,0.1,0.215850019846733,0.268380959263419,0.269763352405964
"690",2,2,7,40,"10$6=45",10,6,45,0,4,38,5180,1,0,0,1479,945,2004,750,0,45,0,0,0,0,690,3,1.68e-08,0.816016698,0.183983285,6,0,0,0,0,0,0,0,0,3,23,690,280,5180,263301554,263301.554,"10$6=45",39,262328.514,109.929000000004,6562007.03,0.125097082440805,5052.09345903557,38,0.1,0.1,0.211673293723978,0.268292830933944,0.269782818755259
"691",2,2,8,1,"7$4=22",7,4,22,0,32,26,5366,1,0,0,1778,833,2002,751,0,22,0,0,0,0,691,3,0,1.43e-07,0.999999857,6,0,0,0,0,0,0,0,0,3,4,691,281,5366,263306920,263306.92,"7$4=22",27,263071.5,69.9629999999888,3153526.375,0.151838562200037,2249.57988174199,26,0.1,0.1,0.233313212714184,0.191628306449501,0.190025040823936
"692",2,2,8,2,"6$3=15",6,3,15,0,8,39,5289,1,0,0,1206,1325,2002,754,0,15,0,0,0,0,692,3,0,0,1,15,0,0,0,0,0,0,0,0,3,23,692,282,5289,263312209,263312.209,"6$3=15",40,261791.435,65.7279999999446,6542888.594,0.16115357949332,3939.32247807039,39,0.1,0.1,0.236627626750735,0.236301940600488,0.236293589673559
"693",2,2,8,3,"7$6=27",7,6,27,0,1,14,7274,1,0,0,2337,2181,2004,750,0,27,0,0,0,0,693,3,6.07e-11,0.02452671,0.97547329,8,0,0,0,0,0,0,0,0,0,0,693,283,7274,263319483,263319.483,"7$6=27",15,1484.549,103.102000000014,10342.5170000001,0.141374472683614,495.730379593517,14,0.1,0.1,0.214512076587638,0.201635378589006,0.200715614446247
"694",2,2,8,4,"11$5=45",11,5,45,0,1,14,26851,1,0,0,23124,971,2002,750,0,45,0,0,0,0,694,2,9.09e-08,0.999977369,2.25e-05,14,0,0,0,0,0,0,0,0,0,0,694,284,26851,263346334,263346.334,"11$5=45",15,1575.32599999997,89.7770000000019,11057.7069999997,0.137366735319896,518.971640102677,14,0.1,0.1,0.220889149531123,0.20084026889888,0.199408205996577
"695",2,2,8,5,"5$4=14",5,4,14,0,1,14,4653,1,0,0,1032,865,2001,750,0,14,0,0,0,0,695,3,5.82e-17,3.45e-05,0.99996551,13,0,0,0,0,0,0,0,0,0,0,695,285,4653,263350987,263350.987,"5$4=14",15,1482.35300000003,144.013000000035,10950.4000000003,0.126300023374538,566.506382113383,14,0.1,0.1,0.200456925559392,0.201726460622409,0.201817141698339
"696",2,2,8,6,"9$6=39",9,6,39,0,32,26,4976,1,0,0,1081,1138,2001,753,0,39,0,0,0,0,696,3,1.27e-20,4.8e-07,0.99999952,11,0,0,0,0,0,0,0,0,3,8,696,286,4976,263355963,263355.963,"9$6=39",27,263058.423,82.9290000000037,3154059.072,0.145962172231936,2343.31975695702,26,0.1,0.1,0.224707108911008,0.192421047754267,0.191179276171315
"697",2,2,8,7,"11$4=38",11,4,38,0,16,39,5240,1,0,0,1188,1296,2001,750,0,38,0,0,0,0,697,3,8.1e-18,4.68e-05,0.999953187,11,0,0,0,0,0,0,0,0,3,16,697,287,5240,263361203,263361.203,"11$4=38",40,263200.559,119.143999999971,6559468.28,0.129284153764568,4931.69255307244,39,0.1,0.1,0.208207906736905,0.208119290459802,0.208117018247569
"698",2,2,8,8,"10$5=40",10,5,40,0,32,26,4510,1,0,0,908,844,2001,750,0,40,0,0,0,0,698,3,0,0,1,15,0,0,0,0,0,0,0,0,3,9,698,288,4510,263365713,263365.713,"10$5=40",27,263163.953,88.1300000000047,3155270.585,0.139769333121984,2453.51921857195,26,0.1,0.1,0.221769276586763,0.190232780994831,0.189019838856679
"699",2,2,8,9,"8$6=33",8,6,33,0,16,39,4626,1,0,0,1150,721,2001,752,0,33,0,0,0,0,699,3,0,0,1,15,0,0,0,0,0,0,0,0,3,17,699,289,4626,263370339,263370.339,"8$6=33",40,263091.128,108.274999999965,6557681.931,0.136719870675093,4656.35284845826,39,0.1,0.1,0.212338133361571,0.208771903632621,0.208680461844699
"700",2,2,8,10,"7$5=25",7,5,25,0,8,39,4496,1,0,0,775,962,2004,753,0,25,0,0,0,0,700,3,0,0,1,15,0,0,0,0,0,0,0,0,3,16,700,290,4496,263374835,263374.835,"7$5=25",40,263204.508,163.489000000001,6572762.129,0.126457734051656,5042.16554767027,39,0.1,0.1,0.195570879112073,0.229487367485748,0.230357021033791
"701",2,2,8,11,"8$3=21",8,3,21,0,32,26,4349,1,0,0,880,717,2000,750,0,21,0,0,0,0,701,3,0,1.43e-07,0.999999857,11,0,0,0,0,0,0,0,0,3,4,701,291,4349,263379184,263379.184,"8$3=21",27,263001.047,111.123000000021,3153969.575,0.13661856614316,2507.20894697374,26,0.1,0.1,0.211201930149332,0.190871647126069,0.190089713163636
"702",2,2,8,12,"3$3=6",3,3,6,0,16,39,4076,1,0,0,627,690,2000,755,0,6,0,0,0,0,702,3,0,0,1,15,0,0,0,0,0,0,0,0,3,23,702,292,4076,263383260,263383.26,"3$3=6",40,263176.013,151.755999999994,6559207.858,0.127504785660758,4998.28435922708,39,0.1,0.1,0.198411611013753,0.209849839807309,0.210143127725092
"703",2,2,8,13,"11$6=51",11,6,51,0,8,39,4484,1,0,0,837,888,2003,754,0,51,0,0,0,0,703,3,0,0,1,15,0,0,0,0,0,0,0,0,3,23,703,293,4484,263387744,263387.744,"11$6=51",40,261879.558,105.731000000029,6546107.786,0.132159204783815,4822.93344795957,39,0.1,0.1,0.213388752265247,0.23494958170541,0.235502423485927
"704",2,2,8,14,"10$3=27",10,3,27,0,1,14,4974,1,0,0,1341,877,2000,751,0,27,0,0,0,0,704,3,9.61e-17,5.55e-05,0.999944508,12,0,0,0,0,0,0,0,0,0,0,704,294,4974,263392718,263392.718,"10$3=27",15,1612.728,140.518999999971,11423.2619999998,0.125630116494085,574.064835659939,14,0.1,0.1,0.201430049875236,0.197838874948787,0.19758236245404
"705",2,2,8,15,"10$6=45",10,6,45,0,4,39,4686,1,0,0,1129,800,2000,752,0,45,0,0,0,0,705,3,2.92e-09,0.6999408,0.300059197,7,0,0,0,0,0,0,0,0,3,23,705,295,4686,263397404,263397.404,"10$6=45",40,262424.364,95.8499999999767,6565745.18,0.135120430348289,4720.4151356092,39,0.1,0.1,0.217829353279457,0.267031243992581,0.268292830933944
"706",2,2,8,16,"9$5=35",9,5,35,0,16,39,4574,1,0,0,857,964,2000,751,0,35,0,0,0,0,706,3,0,0,1,15,0,0,0,0,0,0,0,0,3,23,706,296,4574,263401978,263401.978,"9$5=35",40,263212.608,110.424999999988,6560350.22,0.130114455440946,4902.56549751597,39,0.1,0.1,0.211476625126036,0.208775317222601,0.208706052917385
"707",2,2,8,17,"7$3=18",7,3,18,0,4,39,5446,1,0,0,1800,892,2002,750,0,18,0,0,0,0,707,3,0,0,1,15,0,0,0,0,0,0,0,0,3,22,707,297,5446,263407424,263407.424,"7$3=18",40,263266.831,180.142999999982,6582379.126,0.120007975734143,5321.01616736786,39,0.1,0.1,0.191985457911841,0.247055905207954,0.248467967959136
"708",2,2,8,18,"10$4=34",10,4,34,0,8,39,4853,1,0,0,1281,817,2001,751,0,34,0,0,0,0,708,3,1.01e-08,0.990776061,0.009223929,10,0,0,0,0,0,0,0,0,3,12,708,298,4853,263412277,263412.277,"10$4=34",40,263260.503,191.135999999999,6574718.65,0.115333937625804,5541.41687587487,39,0.1,0.1,0.189857553119875,0.229769096581077,0.230792469490339
"709",2,2,8,19,"6$5=20",6,5,20,0,4,39,4574,1,0,0,1193,625,2000,753,0,20,0,0,0,0,709,3,0,0,1,15,0,0,0,0,0,0,0,0,3,23,709,299,4574,263416851,263416.851,"6$5=20",40,261917.99,120.477000000014,6553276.341,0.126684637257004,5037.69471370162,39,0.1,0.1,0.207737354187238,0.266864869136515,0.268380959263419
"710",2,2,8,20,"8$4=26",8,4,26,0,4,39,6476,1,0,0,1256,2464,2000,753,0,26,0,0,0,0,710,3,0,0,1,15,0,0,0,0,0,0,0,0,3,23,710,300,6476,263423327,263423.327,"8$4=26",40,261399.262,136.28899999999,6540652.184,0.124631407153863,5116.97872663508,39,0.1,0.1,0.202653696697661,0.269660294922886,0.271378412826097
"711",2,2,8,21,"11$5=45",11,5,45,0,1,15,4679,1,0,0,1078,841,2003,755,0,45,0,0,0,0,711,3,4.9e-09,0.4014842,0.598515795,1,0,0,0,0,0,0,0,0,0,0,711,301,4679,263428006,263428.006,"11$5=45",16,1656.99799999999,81.6720000000205,12282.787,0.149285012225765,514.543044505025,15,0.1,0.1,0.225456152713324,0.202378761637283,0.20084026889888
"712",2,2,8,22,"7$4=22",7,4,22,0,32,27,5465,1,0,0,1993,715,2001,753,0,22,0,0,0,0,712,3,0,7.37e-08,0.999999926,7,0,0,0,0,0,0,0,0,3,4,712,302,5465,263433471,263433.471,"7$4=22",28,263198.051,126.551000000036,3156943.252,0.136815088283336,2550.446789774,27,0.1,0.1,0.205681004589937,0.192130188525945,0.191628306449501
"713",2,2,8,23,"7$6=27",7,6,27,0,1,15,5133,1,0,0,1514,862,2000,752,0,27,0,0,0,0,713,3,1.08e-11,0.019745704,0.980254296,9,0,0,0,0,0,0,0,0,0,0,713,303,5133,263438604,263438.604,"7$6=27",16,1603.66999999998,119.120999999985,12129.3319999998,0.137140068947797,561.845471138457,15,0.1,0.1,0.208216089708074,0.202046673033948,0.201635378589006
"714",2,2,8,24,"6$3=15",6,3,15,0,8,40,4346,1,0,0,824,770,2000,750,0,15,0,0,0,0,714,3,0,0,1,16,0,0,0,0,0,0,0,0,3,23,714,304,4346,263442950,263442.95,"6$3=15",41,261922.176,130.741000000038,6548118.234,0.139858623892279,4594.26666845854,40,0.1,0.1,0.204340334761074,0.235522389238551,0.236301940600488
"715",2,2,8,25,"11$4=38",11,4,38,0,16,40,4703,1,0,0,1071,874,2000,751,0,38,0,0,0,0,715,3,1.83e-18,4.34e-05,0.999956628,12,0,0,0,0,0,0,0,0,3,16,715,305,4703,263447653,263447.653,"11$4=38",41,263287.009,86.4500000000116,6562926.28,0.144172946078462,4461.2369563947,40,0.1,0.1,0.222691091314168,0.208474700236738,0.208119290459802
"716",2,2,8,26,"10$5=40",10,5,40,0,32,27,4517,1,0,0,951,809,2001,751,0,40,0,0,0,0,716,3,0,0,1,16,0,0,0,0,0,0,0,0,3,9,716,306,4517,263452170,263452.17,"10$5=40",28,263250.41,86.4569999999949,3157604.924,0.148227166045849,2352.25258589073,27,0.1,0.1,0.222687198455026,0.191391867332695,0.190232780994831
"717",2,2,8,27,"9$6=39",9,6,39,0,32,27,5901,1,0,0,2293,854,2002,750,0,39,0,0,0,0,717,3,1e-21,2.44e-07,0.999999756,12,0,0,0,0,0,0,0,0,3,8,717,307,5901,263458071,263458.071,"9$6=39",28,263160.531,102.108000000007,3156815.988,0.144490040039787,2411.64614809658,27,0.1,0.1,0.214947236457071,0.193225554493653,0.192421047754267
"718",2,2,8,28,"5$4=14",5,4,14,0,1,15,5035,1,0,0,1478,804,2001,750,0,14,0,0,0,0,718,3,5.57e-18,2.02e-05,0.999979754,14,0,0,0,0,0,0,0,0,0,0,718,308,5035,263463106,263463.106,"5$4=14",16,1594.47200000004,112.119000000006,12632.1850000004,0.132458788658765,588.776265189357,15,0.1,0.1,0.210814079859245,0.202294436824711,0.201726460622409
"719",2,2,8,29,"8$3=21",8,3,21,0,32,27,4896,1,0,0,1431,710,2000,753,0,21,0,0,0,0,719,3,0,7.37e-08,0.999999926,12,0,0,0,0,0,0,0,0,3,4,719,309,4896,263468002,263468.002,"8$3=21",28,263089.865,88.8179999999702,3156367.661,0.14719105567107,2366.57089435613,27,0.1,0.1,0.221398844034249,0.191961904158504,0.190871647126069
"720",2,2,8,30,"8$6=33",8,6,33,0,16,40,4986,1,0,0,1412,821,2000,751,0,33,0,0,0,0,720,3,0,0,1,16,0,0,0,0,0,0,0,0,3,17,720,310,4986,263472988,263472.988,"8$6=33",41,263193.777,102.649000000034,6561787.891,0.141532638321846,4542.61642362764,40,0.1,0.1,0.21470966608995,0.20891672710719,0.208771903632621
"721",2,2,8,31,"3$3=6",3,3,6,0,16,40,4159,1,0,0,788,616,2000,753,0,6,0,0,0,0,721,3,0,0,1,16,0,0,0,0,0,0,0,0,3,23,721,311,4159,263477147,263477.147,"3$3=6",41,263269.9,93.8869999999879,6562963.338,0.141121527923302,4557.49372649194,40,0.1,0.1,0.218788055999535,0.21006784508029,0.209849839807309
"722",2,2,8,32,"7$5=25",7,5,25,0,8,40,4483,1,0,0,947,780,2002,750,0,25,0,0,0,0,722,3,0,0,1,16,0,0,0,0,0,0,0,0,3,16,722,312,4483,263481630,263481.63,"7$5=25",41,263311.303,106.794999999984,6577033.929,0.135742552037654,4743.59188358409,40,0.1,0.1,0.212945110563378,0.229083897804715,0.229487367485748
"723",2,2,8,33,"11$6=51",11,6,51,0,8,40,4408,1,0,0,755,896,2001,750,0,51,0,0,0,0,723,3,0,0,1,16,0,0,0,0,0,0,0,0,3,23,723,313,4408,263486038,263486.038,"11$6=51",41,261977.852,98.2939999999944,6550039.546,0.139857092599712,4600.79836508599,40,0.1,0.1,0.21667335662905,0.234503820118182,0.23494958170541
"724",2,2,8,34,"9$5=35",9,5,35,0,16,40,5569,1,0,0,1895,921,2000,751,0,35,0,0,0,0,724,3,0,0,1,16,0,0,0,0,0,0,0,0,3,23,724,314,5569,263491607,263491.607,"9$5=35",41,263302.237,89.6290000000154,6563935.38,0.142459222369223,4517.86930987097,40,0.1,0.1,0.22096731091392,0.209072682922389,0.208775317222601
"725",2,2,8,35,"10$3=27",10,3,27,0,1,15,4917,1,0,0,1300,857,2006,751,0,27,0,0,0,0,725,3,8.49e-18,2.91e-05,0.99997088,13,0,0,0,0,0,0,0,0,0,0,725,315,4917,263496524,263496.524,"10$3=27",16,1716.53399999999,103.805999999982,12980.3519999995,0.134437482358764,582.107729833852,15,0.1,0.1,0.214207392831059,0.198861907316429,0.197838874948787
"726",2,2,8,36,"10$6=45",10,6,45,0,4,40,4738,1,0,0,1132,849,2001,751,0,45,0,0,0,0,726,3,4.62e-10,0.57268868,0.427311319,8,0,0,0,0,0,0,0,0,3,23,726,316,4738,263501262,263501.262,"10$6=45",41,262528.222,103.858000000007,6569899.5,0.138416766330622,4653.46454098641,40,0.1,0.1,0.214185001894393,0.265742311258479,0.267031243992581
"727",2,2,8,37,"7$3=18",7,3,18,0,4,40,4564,1,0,0,876,930,2002,753,0,18,0,0,0,0,727,3,0,0,1,16,0,0,0,0,0,0,0,0,3,22,727,317,4564,263505826,263505.826,"7$3=18",41,263365.233,98.4020000000019,6586315.206,0.134950089787939,4775.38828892307,40,0.1,0.1,0.216623200040862,0.246313644106317,0.247055905207954
"728",2,2,8,38,"6$5=20",6,5,20,0,4,40,4801,1,0,0,1366,679,2001,751,0,20,0,0,0,0,728,3,0,0,1,16,0,0,0,0,0,0,0,0,3,23,728,318,4801,263510627,263510.627,"6$5=20",41,262011.766,93.7759999999544,6557027.381,0.138787865654153,4640.21614417474,40,0.1,0.1,0.218843102308338,0.265693606530949,0.266864869136515
"729",2,2,8,39,"8$4=26",8,4,26,0,4,40,4895,1,0,0,1345,794,2001,753,0,26,0,0,0,0,729,3,0,0,1,16,0,0,0,0,0,0,0,0,3,23,729,319,4895,263515522,263515.522,"8$4=26",41,261491.457,92.195000000007,6544339.984,0.138976927930687,4630.00180159986,40,0.1,0.1,0.219637158664819,0.268440218428787,0.269660294922886
"730",2,2,8,40,"10$4=34",10,4,34,0,8,40,4657,1,0,0,1047,847,2004,755,0,34,0,0,0,0,730,3,3.36e-09,0.98561571,0.014384286,11,0,0,0,0,0,0,0,0,3,12,730,320,4657,263520179,263520.179,"10$4=34",41,263368.405,107.902000000002,6579034.73,0.128550132350035,5019.08738267468,40,0.1,0.1,0.212490016452029,0.22934765560232,0.229769096581077
